Id,Name,Age,Nationality,Team,Height,Weight,Overall,Potential,Best position,Value,Wage,International Reputation
235172,Rúben Vinagre,22,Portugal,Sporting CP,174cm,67kg,74,84,LM,€9M,€46K,1 
224933,K. Lasagna,28,Italy,Hellas Verona,186cm,80kg,74,74,ST,€4.3M,€18K,2 
225701,P. Gallese,31,Peru,Orlando City Soccer Club,191cm,79kg,74,74,GK,€2.2M,€6K,1 
231077,M. Frýdek,29,Czech Republic,FC Luzern,178cm,73kg,74,74,LB,€3.7M,€14K,1 
240037,S. Plavšić,25,Serbia,SK Slavia Praha,165cm,60kg,74,77,LM,€5.5M,€900,1 
252837,Nico Melamed,20,Spain,RCD Espanyol de Barcelona,173cm,68kg,74,86,CAM,€10M,€12K,1 
205990,H. Reed,26,England,Fulham,175cm,72kg,74,79,CDM,€5.5M,€41K,1 
216742,M. Mevlja,31,Slovenia,Aytemiz Alanyaspor,190cm,83kg,74,74,CB,€2.9M,€13K,1 
218534,S. Adamyan,28,Armenia,TSG Hoffenheim,184cm,78kg,74,74,CF,€4.2M,€30K,1 
219814,S. Klaiber,26,Suriname,Ajax,184cm,76kg,74,74,RB,€4.2M,€13K,1 
239015,E. Dennis,23,Nigeria,Watford,175cm,66kg,74,79,ST,€6.5M,€41K,1 
190120,K. Johnsson,31,Sweden,F.C. København,189cm,84kg,74,74,GK,€2.2M,€14K,1 
194728,I. Belfodil,29,Algeria,TSG Hoffenheim,192cm,86kg,74,74,ST,€4.2M,€32K,2 
236457,D. Giannoulis,25,Greece,Norwich City,178cm,71kg,74,78,LB,€5.5M,€26K,1 
225706,M. Trauco,28,Peru,AS Saint-Étienne,175cm,62kg,74,74,LB,€3.8M,€26K,1 
199339,M. Riemann,32,Germany,VfL Bochum 1848,186cm,83kg,74,74,GK,€2.1M,€16K,1 
200875,E. Gigliotti,34,Argentina,Club León,187cm,81kg,74,74,ST,€2.1M,€23K,1 
237995,D. Lainez,21,Mexico,Real Betis Balompié,168cm,58kg,74,83,CAM,€9.5M,€15K,1 
218540,A. Oyongo,30,Cameroon,Montpellier Hérault SC,176cm,70kg,74,74,LB,€3.6M,€20K,1 
229804,A. Mitriță,26,Romania,Al Ahli,165cm,65kg,74,75,CAM,€5M,€8K,1 
230829,A. Mozo,24,Mexico,Club Universidad Nacional,175cm,75kg,74,81,RWB,€8M,€10K,1 
237997,U. Antuna,23,Mexico,Club Deportivo Guadalajara,174cm,59kg,74,80,RM,€6.5M,€34K,1 
206254,M. Stevanović,30,Bosnia and Herzegovina,Servette FC,180cm,72kg,74,74,RM,€4.1M,€18K,2 
253102,A. Aouchiche,18,France,AS Saint-Étienne,181cm,72kg,74,82,CAM,€9M,€9K,1 
189358,S. Kagawa,32,Japan,PAOK,175cm,68kg,74,74,CAM,€3.3M,€1K,3 
212911,Hernâni,29,Portugal,Levante Unión Deportiva,179cm,73kg,74,74,RM,€4.1M,€24K,2 
230320,Victorino Magela,21,Brazil,Bahia,188cm,85kg,74,74,GK,€3.7M,€6K,1 
236466,C. Michelin,24,France,AEK Athens,178cm,65kg,74,78,RWB,€5.5M,€950,1 
252339,Tiago Djaló,21,Portugal,LOSC Lille,190cm,82kg,74,82,CB,€9M,€19K,1 
230324,Adrian Scitto,29,Brazil,Grêmio,193cm,88kg,74,74,GK,€2.9M,€19K,1 
256948,C. Tzolis,19,Greece,Norwich City,179cm,73kg,74,87,RM,€10M,€17K,1 
211381,S. Boufal,27,Morocco,Angers SCO,175cm,67kg,74,74,LM,€4.5M,€21K,2 
212406,Jordi,27,Brazil,FC Paços de Ferreira,192cm,88kg,74,78,GK,€4.4M,€8K,1 
230326,Lino Essier,29,Brazil,São Paulo,183cm,77kg,74,74,CB,€3.5M,€30K,1 
205495,A. Lozano,28,Honduras,Cádiz CF,185cm,74kg,74,74,ST,€4.3M,€28K,1 
230327,Gérson Damesio,29,Brazil,Flamengo,182cm,80kg,74,74,CB,€3.5M,€30K,1 
165560,M. Ruben,34,Argentina,Rosario Central,178cm,75kg,74,74,ST,€2.1M,€17K,1 
198331,M. Vydra,29,Czech Republic,Burnley,180cm,71kg,74,74,CF,€4.2M,€34K,1 
214971,F. Pizzini,27,Argentina,Defensa y Justicia,178cm,78kg,74,74,RM,€4.5M,€14K,1 
192955,M. Klich,31,Poland,Leeds United,183cm,82kg,74,74,CM,€3.5M,€58K,1 
231612,R. Del Castillo,25,France,Stade Rennais FC,172cm,65kg,74,77,CAM,€5.5M,€38K,1 
236988,E. Nketiah,22,England,Arsenal,175cm,72kg,74,81,ST,€8.5M,€56K,1 
193468,L. Benito,29,Switzerland,FC Girondins de Bordeaux,186cm,87kg,74,74,LB,€3.7M,€21K,1 
198077,P. Herrmann,30,Germany,Borussia Mönchengladbach,179cm,71kg,74,74,RM,€4.1M,€24K,2 
214717,L. Reyes,30,Chile,Mazatlán Futbol Club,177cm,88kg,74,74,CDM,€3.5M,€12K,1 
190653,I. Brizuela,30,Mexico,Club Deportivo Guadalajara,171cm,66kg,74,74,RM,€4.1M,€39K,1 
234686,J. Lotomba,22,Switzerland,OGC Nice,177cm,71kg,74,79,RB,€6M,€21K,1 
235454,M. Sarr,22,France,Chelsea,182cm,75kg,74,78,CB,€5.5M,€56K,1 
241854,P. Schuurs,21,Netherlands,Ajax,191cm,79kg,74,83,CB,€9M,€9K,1 
186302,E. Hernández,33,Mexico,Club León,171cm,70kg,74,74,RM,€2.6M,€22K,1 
193470,A. Souquet,29,France,Montpellier Hérault SC,179cm,74kg,74,74,RB,€3.7M,€21K,2 
233152,K. Itakura,24,Japan,Manchester City,186cm,75kg,74,80,CB,€6M,€64K,1 
200641,Y. Konoplyanka,31,Ukraine,Shakhtar Donetsk,178cm,80kg,74,74,LM,€3.5M,€950,2 
219585,M. Valjent,25,Slovakia,RCD Mallorca,187cm,83kg,74,80,CB,€6M,€19K,1 
231361,J. Gnagnon,24,France,Sevilla FC,182cm,89kg,74,79,CB,€6M,€17K,1 
235970,Mario González,25,Spain,SC Braga,184cm,76kg,74,79,ST,€6.5M,€14K,1 
207555,F. Helander,28,Sweden,Rangers FC,192cm,84kg,74,76,CB,€4.2M,€41K,1 
230339,Adolfinho Padilha,29,Brazil,Bahia,182cm,82kg,74,74,LB,€3.7M,€12K,1 
150724,J. Hart,34,England,Celtic,196cm,91kg,74,74,GK,€725K,€32K,2 
230084,L. Nmecha,22,Germany,VfL Wolfsburg,185cm,80kg,74,81,ST,€8.5M,€43K,1 
231108,S. Hefti,23,Switzerland,BSC Young Boys,183cm,80kg,74,80,RB,€6M,€12K,1 
213446,R. López,28,Mexico,Deportivo Toluca,184cm,74kg,74,74,RB,€3.8M,€19K,1 
255687,D. Zima,20,Czech Republic,SK Slavia Praha,190cm,80kg,74,81,CB,€7.5M,€600,1 
239048,H. Akbunar,27,Turkey,Göztepe SK,167cm,68kg,74,74,RW,€4.5M,€15K,1 
202697,J. Stephens,27,England,Southampton,185cm,75kg,74,76,CB,€4.5M,€39K,1 
210377,João Teixeira,28,Portugal,Feyenoord,177cm,69kg,74,74,CAM,€4.2M,€11K,1 
227785,C. Guanca,28,Argentina,Al Ain FC,174cm,78kg,74,74,CAM,€4.2M,€1K,1 
231113,Z. Bakaev,25,Russia,Spartak Moskva,180cm,77kg,74,78,CAM,€6M,€41K,1 
183497,O. Karnezis,35,Greece,LOSC Lille,190cm,81kg,74,74,GK,€475K,€14K,2 
253385,F. Viñas,23,Uruguay,Club América,180cm,80kg,74,81,ST,€8.5M,€36K,1 
207562,S. Andersson,29,Sweden,1. FC Köln,190cm,86kg,74,74,ST,€4.2M,€27K,1 
227274,D. Barbona,26,Argentina,Club Tijuana,179cm,69kg,74,75,RM,€5M,€19K,1 
235467,M. Moreno,26,Argentina,Atlanta United,168cm,65kg,74,76,CAM,€5M,€8K,1 
241867,Aitor Ruibal,25,Spain,Real Betis Balompié,176cm,75kg,74,77,RM,€5.5M,€19K,1 
220876,F. Honorat,24,France,Stade Brestois 29,180cm,70kg,74,77,RM,€6M,€15K,2 
190156,Rubén Pérez,32,Spain,Panathinaikos FC,178cm,72kg,74,74,CDM,€3.3M,€850,1 
226765,L. Gamba,34,Argentina,Rosario Central,170cm,70kg,74,74,CAM,€2.1M,€17K,1 
224718,T. Antalyalı,26,Turkey,Galatasaray SK,180cm,71kg,74,77,CDM,€5M,€40K,1 
233934,A. Ramsdale,23,England,Sheffield United,188cm,77kg,74,79,GK,€5M,€16K,1 
247246,K. Thuram,20,France,OGC Nice,192cm,81kg,74,82,CDM,€8.5M,€18K,1 
241103,Z. Vanheusden,21,Belgium,Genoa,187cm,78kg,74,82,CB,€9M,€43K,1 
198352,S. Bell,29,Germany,1. FSV Mainz 05,192cm,88kg,74,74,CB,€3.5M,€21K,2 
211408,K. Linetty,26,Poland,Torino F.C.,176cm,73kg,74,76,CDM,€5M,€35K,2 
190416,D. Le Tallec,31,France,AEK Athens,187cm,77kg,74,74,CB,€3M,€1K,1 
230353,Germano Cuba,25,Brazil,Palmeiras,170cm,68kg,74,74,LB,€4.2M,€27K,1 
218066,M. Samatta,28,Tanzania,Fenerbahçe SK,183cm,80kg,74,74,ST,€4.3M,€43K,1 
236498,S. Lammers,24,Netherlands,Atalanta,191cm,77kg,74,78,ST,€6M,€35K,1 
184274,C. Basham,32,England,Sheffield United,190cm,80kg,74,74,CB,€2.7M,€23K,1 
204757,Toño García,31,Spain,SD Eibar,179cm,69kg,74,74,LB,€3.1M,€10K,1 
231640,Ontiveros,23,Spain,Villarreal CF,172cm,75kg,74,80,CAM,€6.5M,€23K,1 
230361,Mauro Cildinho,25,Brazil,Atlético Clube Goianiense,172cm,64kg,74,74,RB,€4.2M,€11K,1 
251353,K. Laba,29,Togo,Al Ain FC,183cm,82kg,74,74,ST,€4.2M,€1K,1 
199386,B. Linssen,30,Netherlands,Feyenoord,170cm,64kg,74,74,ST,€4.1M,€11K,1 
234458,C. Quintana,33,Argentina,Argentinos Juniors,190cm,88kg,74,74,CB,€2M,€12K,1 
224987,I. Provedel,27,Italy,Spezia,192cm,84kg,74,76,GK,€3.9M,€12K,1 
245211,J. Teze,21,Netherlands,PSV,183cm,68kg,74,81,CB,€8M,€10K,1 
235996,N. Moumi Ngamaleu,26,Cameroon,BSC Young Boys,181cm,74kg,74,74,LM,€4.6M,€16K,1 
244700,Y. Dyupin,33,Russia,,187cm,84kg,74,74,GK,€0,€0,1 
246748,Aihen Muñoz,23,Spain,Real Sociedad,175cm,68kg,74,82,LB,€9M,€20K,1 
262621,G. Mamardashvili,20,Georgia,Valencia CF,197cm,86kg,74,84,GK,€8M,€13K,1 
186589,I. Radovanović,32,Serbia,Genoa,187cm,80kg,74,74,CB,€2.7M,€14K,2 
192991,C. Tosun,30,Turkey,Everton,183cm,78kg,74,74,ST,€4.1M,€63K,2 
193247,H. Lindner,30,Austria,FC Basel 1893,188cm,82kg,74,74,GK,€2.8M,€10K,1 
183520,Fran Mérida,31,Spain,RCD Espanyol de Barcelona,173cm,73kg,74,74,CDM,€3M,€15K,1 
193504,S. Caulker,29,England,Fenerbahçe SK,191cm,77kg,74,74,CB,€3.5M,€37K,2 
201953,J. Sánchez Miño,31,Argentina,Estudiantes de La Plata,177cm,74kg,74,74,LB,€3.1M,€11K,1 
216033,J. Broun,35,Argentina,Rosario Central,190cm,90kg,74,74,GK,€475K,€8K,1 
215522,A. Schlager,25,Austria,LASK Linz,184cm,77kg,74,78,GK,€4.6M,€17K,1 
230370,Michael Dimeira,29,Brazil,São Paulo,167cm,63kg,74,74,CAM,€4.1M,€32K,1 
238050,C. Ejuke,23,Nigeria,PFC CSKA Moscow,174cm,72kg,74,81,RW,€8.5M,€31K,1 
239842,G. Giakoumakis,26,Greece,,185cm,84kg,74,77,ST,€0,€0,1 
220131,M. Diagne,29,Senegal,Galatasaray SK,191cm,86kg,74,74,ST,€4.2M,€50K,1 
237539,L. Singh,23,South Africa,SC Braga,171cm,60kg,74,80,RM,€6.5M,€13K,1 
216036,R. Delgado,31,Argentina,Club Atlético Colón,178cm,78kg,74,74,CB,€2.9M,€12K,1 
225252,J. Duque,29,Colombia,Club Atlético de San Luis,174cm,68kg,74,74,CDM,€3.6M,€14K,1 
188388,R. Boudebouz,31,Algeria,AS Saint-Étienne,177cm,74kg,74,74,CAM,€3.5M,€27K,2 
199909,P. Pervan,33,Austria,VfL Wolfsburg,194cm,92kg,74,74,GK,€1.4M,€33K,1 
220901,David Raya,25,Spain,Brentford,183cm,75kg,74,78,GK,€4.6M,€27K,1 
234725,I. Doumbia,23,Côte d'Ivoire,Sporting CP,187cm,80kg,74,80,CDM,€6.5M,€11K,1 
244197,Corpas,29,Spain,SD Eibar,178cm,72kg,74,74,RM,€4.1M,€11K,1 
184037,M. Kelly,31,England,Crystal Palace,191cm,77kg,74,74,CB,€2.9M,€39K,2 
243686,Chiquinho,25,Portugal,SL Benfica,174cm,68kg,74,77,CAM,€5.5M,€12K,1 
236007,E. Barco,22,Argentina,Atlanta United,165cm,65kg,74,82,CAM,€9.5M,€7K,1 
188135,Juanfran,32,Spain,Aytemiz Alanyaspor,180cm,69kg,74,74,RB,€2.9M,€13K,2 
226536,O. Colley,28,Gambia,U.C. Sampdoria,191cm,87kg,74,75,CB,€4M,€17K,1 
162280,A. Mierzejewski,34,Poland,Shanghai Shenhua FC,176cm,73kg,74,74,CAM,€2M,€15K,2 
181481,D. Vukovic,36,Australia,N.E.C. Nijmegen,187cm,95kg,74,74,GK,€475K,€6K,1 
241130,I. Ganago,22,Cameroon,Racing Club de Lens,179cm,82kg,74,79,ST,€6.5M,€24K,1 
208620,Omar Mascarell,28,Spain,FC Schalke 04,181cm,76kg,74,74,CDM,€3.7M,€12K,2 
253932,J. Dos Santos,29,Uruguay,Gallos Blancos de Querétaro,178cm,79kg,74,74,ST,€4.2M,€12K,1 
230381,Kaimo Lima,25,Brazil,Fluminense,188cm,77kg,74,74,CB,€4.1M,€18K,1 
233965,A. Castro-Montes,24,Belgium,KAA Gent,175cm,67kg,74,78,CAM,€6M,€17K,1 
203502,B. Decordova-Reid,28,Jamaica,Fulham,170cm,68kg,74,74,RM,€4.2M,€47K,1 
208622,Rubén Sobrino,29,Spain,Valencia CF,185cm,73kg,74,74,ST,€4.2M,€31K,1 
224494,R. Henry,23,England,Brentford,170cm,66kg,74,79,LWB,€6M,€31K,1 
229359,Jorge Miramón,32,Spain,Levante Unión Deportiva,175cm,74kg,74,74,RB,€2.9M,€21K,1 
236527,S. Cáseres,24,Argentina,Vélez Sarsfield,177cm,77kg,74,80,CDM,€6M,€20K,1 
178160,T. Mangani,34,France,Angers SCO,183cm,79kg,74,74,CM,€1.9M,€21K,2 
243952,A. Lunin,22,Ukraine,Real Madrid CF,192cm,87kg,74,85,GK,€8M,€59K,1 
203505,J. Bryan,27,England,Fulham,173cm,75kg,74,75,LB,€4.4M,€41K,1 
237297,Y. Osorio,27,Venezuela,Parma,189cm,77kg,74,77,CB,€4.8M,€25K,1 
242418,T. Lamptey,20,England,Brighton & Hove Albion,163cm,62kg,74,84,RWB,€9M,€29K,1 
199667,R. Funes Mori,30,Argentina,Al Nassr,186cm,79kg,74,74,CB,€3.5M,€29K,2 
225523,Lekue,28,Spain,Athletic Club de Bilbao,180cm,72kg,74,74,RB,€3.8M,€21K,1 
226035,J. Morris,26,United States,Seattle Sounders FC,183cm,84kg,74,74,ST,€4.6M,€8K,2 
245235,A. Bah,23,Denmark,SK Slavia Praha,183cm,76kg,74,80,RWB,€6M,€750,1 
220148,N. Orsini,26,Argentina,Boca Juniors,191cm,92kg,74,77,ST,€5.5M,€16K,1 
238068,M. Richter,23,Germany,Hertha BSC,176cm,74kg,74,78,RM,€6M,€31K,1 
251892,Beto,23,Portugal,Portimonense SC,194cm,88kg,74,81,ST,€8.5M,€8K,1 
200438,Guilherme,30,Brazil,Guangzhou City,174cm,70kg,74,74,RM,€4.1M,€15K,1 
216054,N. Domínguez,31,Argentina,Racing Club,183cm,71kg,74,74,CB,€2.9M,€15K,1 
210423,A. Rusnák,26,Slovakia,Real Salt Lake,175cm,73kg,74,75,CAM,€5M,€8K,1 
230392,Ailtio Coelho,29,Brazil,São Paulo,176cm,75kg,74,74,LM,€4.1M,€32K,1 
237560,M. Djenepo,23,Mali,Southampton,177cm,65kg,74,80,CAM,€6.5M,€37K,1 
189946,V. Manceau,31,France,Angers SCO,176cm,70kg,74,74,CDM,€3.1M,€19K,1 
224251,R. Zentner,26,Germany,1. FSV Mainz 05,194cm,96kg,74,77,GK,€4.2M,€16K,1 
190459,A. Hansen,31,Norway,Rosenborg BK,189cm,87kg,74,74,GK,€2.2M,€6K,1 
187132,C. Zambrano,31,Peru,Boca Juniors,185cm,77kg,74,74,CB,€2.9M,€14K,2 
193532,G. Medel,33,Chile,Bologna,171cm,76kg,74,74,CB,€2.1M,€25K,3 
167933,Y. Cahuzac,36,France,Racing Club de Lens,178cm,72kg,74,74,CDM,€825K,€16K,2 
200446,Camilo Sanvezzo,32,Brazil,Mazatlán Futbol Club,170cm,70kg,74,74,ST,€3.4M,€14K,1 
188414,C. Villanueva,35,Chile,Club Deportivo Palestino,173cm,73kg,74,74,CAM,€1.7M,€4K,1 
233984,Mardial Cunha,21,Brazil,Fortaleza,183cm,77kg,73,73,CB,€3.1M,€8K,1 
212225,E. Roco,28,Chile,Elche CF,192cm,79kg,73,74,CB,€2.9M,€16K,2 
215553,Henrique Dourado,31,Brazil,Henan Songshan Longmen FC,186cm,80kg,73,73,ST,€2.6M,€14K,1 
242434,C. Jones,20,England,Liverpool,185cm,75kg,73,85,CAM,€7.5M,€49K,1 
193794,Villalibre,23,Spain,Athletic Club de Bilbao,184cm,87kg,73,80,ST,€6M,€20K,1 
195586,A. Finnbogason,32,Iceland,FC Augsburg,184cm,80kg,73,73,ST,€2.5M,€22K,2 
216067,R. Gagliolo,31,Sweden,Parma,180cm,75kg,73,73,LB,€2.2M,€23K,1 
230147,F. Sacko,26,Mali,Vitória de Guimarães,179cm,68kg,73,76,RWB,€3.7M,€9K,1 
180739,E. Kawashima,38,Japan,RC Strasbourg Alsace,185cm,82kg,73,73,GK,€350K,€9K,2 
220932,L. Kalinić,31,Croatia,Hajduk Split,201cm,96kg,73,73,GK,€1.6M,€700,1 
229636,G. Pereiro,26,Uruguay,Cagliari,190cm,76kg,73,75,ST,€3.8M,€25K,2 
253444,A. Kalimuendo,19,France,Paris Saint-Germain,175cm,78kg,73,82,ST,€6.5M,€33K,1 
211461,Luiz Phellype,27,Brazil,Sporting CP,188cm,83kg,73,74,ST,€3.6M,€12K,1 
220165,J. Pohjanpalo,26,Finland,Bayer 04 Leverkusen,186cm,83kg,73,75,ST,€3.8M,€39K,1 
229637,G. Akkan,26,Turkey,Çaykur Rizespor,186cm,80kg,73,74,GK,€2.7M,€9K,1 
231685,R. Pierre-Gabriel,23,France,Stade Brestois 29,177cm,80kg,73,78,RB,€4.3M,€16K,1 
235781,Santi Comesaña,24,Spain,Rayo Vallecano,184cm,75kg,73,79,CM,€4.4M,€13K,1 
241925,C. Führich,23,Germany,VfB Stuttgart,178cm,69kg,73,79,RM,€4.8M,€19K,1 
247045,J. Kayamba,29,Congo DR,FC Viktoria Plzeň,170cm,67kg,73,73,RW,€3M,€1K,1 
230918,T. Chalobah,21,England,Chelsea,191cm,84kg,73,80,CDM,€6M,€43K,1 
233478,M. Zajc,27,Slovenia,Fenerbahçe SK,178cm,76kg,73,74,CAM,€3.5M,€35K,1 
235526,D. Geiger,23,Germany,TSG Hoffenheim,173cm,67kg,73,80,CM,€6M,€23K,1 
188166,M. Phillips,30,Scotland,West Bromwich Albion,183cm,75kg,73,73,RW,€2.9M,€37K,1 
189446,J. Stanislas,31,England,AFC Bournemouth,183cm,76kg,73,73,LW,€2.5M,€30K,1 
227591,A. Canelo,29,Argentina,Deportivo Toluca,178cm,80kg,73,73,RW,€3M,€20K,1 
241159,M. Guéhi,20,England,Crystal Palace,185cm,75kg,73,84,CB,€6M,€26K,1 
252935,L. Fernández,22,Uruguay,Tigres U.A.N.L.,166cm,65kg,73,82,CAM,€7M,€30K,1 
215048,J. Burrai,30,Argentina,Barcelona Sporting Club,188cm,82kg,73,73,GK,€2M,€800,1 
216072,G. Letizia,31,Italy,Benevento,173cm,63kg,73,73,RB,€2.2M,€14K,1 
229128,T. Lorch,27,South Africa,Orlando Pirates,166cm,60kg,73,73,RW,€3.2M,€950,1 
230408,Fabrio Farinha,29,Brazil,Internacional,177cm,72kg,73,73,CAM,€3M,€22K,1 
238856,Pedro Sá,27,Portugal,Portimonense SC,185cm,81kg,73,76,CDM,€3.5M,€7K,1 
241928,A. Sambi Lokonga,21,Belgium,Arsenal,183cm,73kg,73,82,CM,€7M,€40K,1 
243976,Catena,26,Spain,Rayo Vallecano,194cm,82kg,73,76,CB,€3.5M,€15K,1 
209673,D. Dessoleil,28,Belgium,Royal Charleroi S.C.,188cm,80kg,73,73,CB,€2.6M,€12K,1 
210441,Fran Sol,29,Spain,SD Eibar,182cm,79kg,73,73,ST,€3M,€950,1 
210697,C. Nørgaard,27,Denmark,Brentford,187cm,77kg,73,75,CDM,€3.3M,€33K,1 
222729,Gustavo,27,Brazil,Jeonbuk Hyundai Motors,189cm,83kg,73,74,ST,€3.6M,€11K,1 
223241,M. Benítez,30,Argentina,Defensa y Justicia,178cm,73kg,73,73,LB,€2.6M,€12K,1 
258826,D. Rensch,18,Netherlands,Ajax,179cm,68kg,73,85,RB,€7M,€3K,1 
222475,M. Thorsby,25,Norway,U.C. Sampdoria,189cm,79kg,73,78,CM,€4.4M,€15K,2 
223243,E. Aguilera,32,Argentina,Club América,187cm,90kg,73,73,CB,€2M,€31K,1 
230411,Brenito Duarte,29,Brazil,Cuiabá,181cm,72kg,73,73,RM,€3M,€15K,1 
236556,M. Hongla,23,Cameroon,Hellas Verona,181cm,77kg,73,81,CAM,€6.5M,€15K,1 
161805,V. Behrami,36,Switzerland,Genoa,185cm,82kg,73,73,CDM,€600K,€9K,2 
193549,S. Hutchinson,30,England,Millwall,188cm,80kg,73,73,CB,€2.5M,€12K,1 
200463,T. Melia,35,United States,Sporting Kansas City,183cm,93kg,73,73,GK,€350K,€4K,1 
208144,D. Bessa,28,Italy,Hellas Verona,178cm,75kg,73,73,CAM,€3.1M,€22K,1 
205073,F. Kiss,30,Slovakia,Ettifaq FC,187cm,82kg,73,73,CDM,€2.5M,€22K,1 
241937,A. Harroui,23,Netherlands,Sparta Rotterdam,182cm,76kg,73,80,CAM,€5.5M,€8K,1 
222227,P. Berg,23,Norway,FK Bodø/Glimt,180cm,76kg,73,81,CM,€6.5M,€5K,1 
224019,Pedro Chirivella,24,Spain,FC Nantes,178cm,66kg,73,77,CDM,€4M,€16K,1 
225555,A. Oğuz,28,Turkey,Demir Grup Sivasspor,176cm,83kg,73,73,RB,€2.8M,€15K,1 
247827,M. Olise,19,France,Crystal Palace,184cm,68kg,73,85,CAM,€7M,€22K,1 
203796,F. Gutiérrez,30,Chile,Universidad Católica,175cm,64kg,73,73,CM,€2.9M,€11K,1 
212244,C. Lenz,26,Germany,Eintracht Frankfurt,180cm,75kg,73,75,LB,€3.5M,€20K,1 
217620,A. Seck,29,Senegal,Royal Antwerp FC,192cm,95kg,73,74,CB,€2.8M,€17K,1 
200469,L. Rupp,30,Germany,Norwich City,178cm,73kg,73,73,CM,€2.9M,€28K,1 
156437,P. Pentke,36,Germany,TSG Hoffenheim,191cm,84kg,73,73,GK,€350K,€13K,1 
231445,J. Dasilva,22,England,Brentford,184cm,75kg,73,82,CAM,€7M,€31K,1 
135190,M. Liendl,35,Austria,RZ Pellets Wolfsberger AC,175cm,74kg,73,73,CM,€1.2M,€11K,1 
236822,G. Gudmundsson,22,Sweden,FC Groningen,180cm,72kg,73,82,LB,€6.5M,€8K,1 
200984,Rafael Martins,32,Brazil,Moreirense FC,177cm,73kg,73,73,ST,€2.5M,€13K,1 
213272,L. Cháves,25,Argentina,Argentinos Juniors,178cm,75kg,73,78,GK,€3.6M,€8K,1 
230424,Sandelas Júnior,29,Brazil,Santos,183cm,78kg,73,73,CDM,€2.6M,€20K,1 
231448,R. Nelson,21,England,Arsenal,175cm,71kg,73,82,RM,€7M,€40K,1 
213017,B. Davies,25,England,Liverpool,185cm,74kg,73,76,CB,€3.6M,€57K,1 
224537,Iago,29,Brazil,Al Taawoun,188cm,83kg,73,73,CB,€2.5M,€20K,1 
242969,N. Baumann,25,Switzerland,FC Lugano,192cm,83kg,73,79,GK,€3.8M,€7K,1 
243993,Enric Gallego,34,Spain,CA Osasuna,190cm,79kg,73,73,ST,€1.5M,€23K,1 
192537,M. Lestienne,29,Belgium,Standard de Liège,178cm,68kg,73,73,LW,€3M,€16K,1 
224538,Pedro Nuno,26,Portugal,Belenenses SAD,174cm,64kg,73,76,CAM,€4M,€8K,1 
230170,Jaim Abra,29,Brazil,Associação Chapecoense de Futebol,188cm,81kg,73,73,GK,€2.1M,€11K,1 
237595,M. Friedl,23,Austria,SV Werder Bremen,187cm,82kg,73,78,CB,€4.2M,€9K,1 
205340,Marcelo,31,Brazil,Al Tai,182cm,74kg,73,73,CB,€2.1M,€16K,1 
228124,M. Jonjić,30,Croatia,Shanghai Shenhua FC,187cm,83kg,73,73,CB,€2.5M,€12K,1 
228892,I. Rivero,29,Uruguay,Cruz Azul,166cm,60kg,73,73,CM,€3M,€46K,1 
235036,W. Faes,23,Belgium,Stade de Reims,187cm,82kg,73,80,CB,€5.5M,€16K,1 
215069,R. Rey,30,Argentina,Gimnasia y Esgrima La Plata,188cm,78kg,73,74,GK,€2.3M,€11K,1 
216605,Akapo,28,Equatorial Guinea,Cádiz CF,179cm,70kg,73,73,RB,€2.8M,€22K,1 
257821,A. Ndao,24,Senegal,Al Ahli,176cm,68kg,73,78,RM,€4.6M,€26K,1 
240926,N. Phillips,24,England,Liverpool,190cm,84kg,73,79,CB,€4.4M,€52K,1 
245278,Tomás Tavares,20,Portugal,SL Benfica,187cm,77kg,73,82,RWB,€6.5M,€7K,1 
230175,Freder Cabral,29,Brazil,Clube Atlético Mineiro,188cm,83kg,73,73,GK,€2.1M,€21K,1 
245535,A. Parmak,26,Turkey,Trabzonspor,176cm,70kg,73,75,CM,€3.4M,€19K,1 
230432,Dagoberto Esteiro,25,Brazil,São Paulo,178cm,75kg,73,73,ST,€3.4M,€30K,1 
173857,M. Andújar,37,Argentina,Estudiantes de La Plata,194cm,86kg,73,73,GK,€350K,€6K,2 
251681,Maracás,27,Brazil,FC Paços de Ferreira,184cm,71kg,73,76,CB,€3.5M,€9K,1 
203042,J. Butland,28,England,Crystal Palace,196cm,95kg,73,74,GK,€2.4M,€31K,2 
207650,E. Krafth,26,Sweden,Newcastle United,184cm,83kg,73,74,RB,€3.3M,€28K,1 
232226,D. Boyko,33,Ukraine,Dynamo Kyiv,197cm,85kg,73,73,GK,€1M,€650,2 
186146,D. Welbeck,30,England,Brighton & Hove Albion,185cm,73kg,73,73,ST,€3M,€45K,2 
229667,Josan,31,Spain,Elche CF,175cm,68kg,73,73,RM,€2.5M,€16K,1 
230435,Luis Couprins,21,Brazil,Club Athletico Paranaense,177cm,72kg,73,73,CDM,€3.2M,€9K,1 
195363,J. Bruma,29,Netherlands,Kasimpaşa SK,190cm,88kg,73,73,CB,€2.5M,€12K,2 
202276,S. Zoller,30,Germany,VfL Bochum 1848,179cm,70kg,73,73,ST,€3M,€22K,1 
212772,Ó. Duarte,32,Costa Rica,Levante Unión Deportiva,186cm,81kg,73,73,CB,€2M,€20K,1 
215076,L. Faravelli,28,Argentina,Independiente del Valle,172cm,75kg,73,73,CM,€3M,€1K,1 
215332,C. Auzqui,30,Argentina,Club Atlético Talleres,180cm,72kg,73,73,ST,€3M,€14K,1 
